record_id,source_database,search_date,is_preprint,title,authors,year,venue,doi,url,content_type,phase1_identified,phase2_dedup_status,phase3_title_decision,phase3_title_reason,abstract_source,phase4_abstract_decision,phase4_abstract_reason,phase4_ic_met,phase4_ec_triggered,phase5_fulltext_decision,phase5_ec_triggered,phase5_decision_reviewed,phase5_fulltext_reason,phase6_qa_total_score,phase6_qa_meets_threshold,phase7_final_decision
R0383,ScienceDirect,2026-07-06,False,CIC-YNU-IoTMal: A comprehensive multilayer dataset for static and dynamic analysis of IoT malware behavior,Sajjad Dadkhah and Ogobuchi Daniel Okey and Sebin Abraham Maret and Yen-Wu Lo and Amir Firouzi and Ryu Kuki and Takayuki Sasaki and Katsunari Yoshioka and Tao Ban and Seiichi Ozawa and Ali A. Ghorbani,2026,Information Systems,10.1016/j.is.2026.102722,https://www.sciencedirect.com/science/article/pii/S0306437926000360,article,Yes,Unique,Passed,,,Rejected,Paper focuses on malware dataset creation and classification for generic IoT environments without addressing IoMT/healthcare-specific applications or hybrid detection architectures combining unsupervised anomaly detection with supervised classification.,,EC1,,,,,,,Excluded
R0384,ScienceDirect,2026-07-06,False,DIDS: A Deep Neural Network based real-time Intrusion detection system for IoT,Monika Vishwakarma and Nishtha Kesswani,2022,Decision Analytics Journal,10.1016/j.dajour.2022.100142,https://www.sciencedirect.com/science/article/pii/S277266222200073X,article,Yes,Unique,Passed,,,Rejected,"Paper addresses generic IoT networks without specific focus on IoMT/healthcare domain, failing IC1.",IC2,EC1,,,,,,,Excluded
R0385,ScienceDirect,2026-07-06,False,HARVEST: Hardware-based ransomware detection and stage tracking for AIoMT devices,Kalaivani Selvaraj and Manmeet Mahinderjit Singh and Zarul Fitri Zaaba,2026,Journal of Network and Computer Applications,10.1016/j.jnca.2026.104458,https://www.sciencedirect.com/science/article/pii/S1084804526000330,article,Yes,Unique,Passed,,,Rejected,The paper uses only supervised classification (SVM) without any unsupervised anomaly detection component in the architecture.,"IC1, IC2",EC3,,,,,,,Excluded
R0387,ScienceDirect,2026-07-06,False,Explainable AI-based intrusion detection in IoT systems,Sarah Bin hulayyil and Shancang Li and Neetesh Saxena,2025,Internet of Things,10.1016/j.iot.2025.101589,https://www.sciencedirect.com/science/article/pii/S2542660525001027,article,Yes,Unique,Passed,,,Rejected,"The paper addresses generic IoT systems and Ripple20 vulnerability detection without specific focus on IoMT/healthcare domain (EC1), and describes ML classifiers with XAI techniques but does not indicate a hybrid architecture combining unsupervised anomaly detection with supervised classification (EC3).",IC2,EC1,,,,,,,Excluded
R0388,ScienceDirect,2026-07-06,False,QNMF: A quantum neural network based multimodal fusion system for intelligent diagnosis,Zhiguo Qu and Yang Li and Prayag Tiwari,2023,Information Fusion,10.1016/j.inffus.2023.101913,https://www.sciencedirect.com/science/article/pii/S1566253523002294,article,Yes,Unique,Passed,,,Rejected,"The paper focuses on intelligent medical diagnosis using quantum machine learning for multimodal data fusion, but does not address intrusion detection or anomaly detection in IoMT networks.",IC1,EC2,,,,,,,Excluded
R0389,ScienceDirect,2026-07-06,False,Voting-based ensemble classifiers model on ransomware detection for cybersecurity driven iiot in cloud computing infrastructure,Fatimah Alhayan and Monir Abdullah and Asma Alshuhail and Munya A. Arasi and Othman Alrusaini and Sultan Alahmari and Abdulsamad Ebrahim Yahya and Samah Al Zanin,2025,Alexandria Engineering Journal,10.1016/j.aej.2025.08.028,https://www.sciencedirect.com/science/article/pii/S1110016825009251,article,Yes,Unique,Passed,,,Rejected,"The paper focuses on IIoT (Industrial IoT) smart factory environments rather than IoMT/healthcare IoT, failing to meet IC1.",IC2,EC1,,,,,,,Excluded
R0390,ScienceDirect,2026-07-06,False,An optimized learning approach for enhancing the security of digital twin-enabled industrial systems from distributed denial-of-service attacks,Debendra Muduli and Rahul Kumar Gupta and Samir Kumar Majhi and Binayak Ojha and Banshidhar Majhi,2025,Journal of Industrial Information Integration,10.1016/j.jii.2025.100960,https://www.sciencedirect.com/science/article/pii/S2452414X25001839,article,Yes,Unique,Passed,,,Rejected,"The paper focuses on digital twin-enabled industrial systems (Industry 4.0/IIoT) rather than IoMT/healthcare environments, failing IC1.",,EC1,,,,,,,Excluded
R0391,ScienceDirect,2026-07-06,False,Internet of medical things: A systematic review,Chenxi Huang and Jian Wang and Shuihua Wang and Yudong Zhang,2023,Neurocomputing,10.1016/j.neucom.2023.126719,https://www.sciencedirect.com/science/article/pii/S0925231223008421,article,Yes,Unique,Passed,,,Rejected,"This is a general systematic review of IoMT concepts, technologies, and applications without proposing or evaluating any intrusion detection system.",IC1,EC2,,,,,,,Excluded
R0393,ScienceDirect,2026-07-06,False,"A survey of Internet of medical things: technology, application and future directions",Peng He and Dingying Huang and Dapeng Wu and Haiyang He and Yinlai Wei and Yaping Cui and Ruyan Wang and Lei Peng,2026,Digital Communications and Networks,10.1016/j.dcan.2024.11.013,https://www.sciencedirect.com/science/article/pii/S2352864824001597,article,Yes,Unique,Passed,,,Rejected,"This is a survey paper that discusses IoMT broadly including security concerns, but does not propose or evaluate a specific hybrid intrusion detection system combining unsupervised anomaly detection with supervised classification.",IC1,EC2,,,,,,,Excluded
R0394,ScienceDirect,2026-07-06,False,GMLP-IDS: A Novel Deep Learning-Based Intrusion Detection System for Smart Agriculture,Abdelwahed Berguiga and Ahlem Harchay and Ayman Massaoudi and Mossaad Ben Ayed and Hafedh Belmabrouk,2023,"Computers, Materials and Continua",10.32604/cmc.2023.041667,https://www.sciencedirect.com/science/article/pii/S1546221823001194,article,Yes,Unique,Passed,,,Rejected,"The paper addresses Smart Agriculture (not IoMT/healthcare), thus failing the domain inclusion criterion IC1.",,EC1,,,,,,,Excluded
R0396,ScienceDirect,2026-07-06,False,A blockchain future for internet of things security: a position paper,Mandrita Banerjee and Junghee Lee and Kim-Kwang Raymond Choo,2018,Digital Communications and Networks,10.1016/j.dcan.2017.10.006,https://www.sciencedirect.com/science/article/pii/S2352864817302900,article,Yes,Unique,Passed,,,Rejected,"The paper is a position paper surveying IoT security solutions and proposing blockchain for dataset sharing, but does not propose or evaluate a hybrid intrusion detection system combining unsupervised anomaly detection with supervised classification.",,EC2,,,,,,,Excluded
R0397,ScienceDirect,2026-07-06,False,Network traffic inspection to enhance anomaly detection in the Internet of Things using attention-driven Deep Learning,Mireya Lucia Hernandez-Jaimes and Alfonso Martinez-Cruz and Kelsey Alejandra Ramírez-Gutiérrez and Alicia Morales-Reyes,2025,Integration,10.1016/j.vlsi.2025.102398,https://www.sciencedirect.com/science/article/pii/S0167926025000550,article,Yes,Unique,Passed,,,Rejected,The paper uses attention-driven DL for feature extraction followed by purely unsupervised One-Class SVM without a supervised classification stage.,"IC1, IC2",EC4,,,,,,,Excluded
R0398,ScienceDirect,2026-07-06,False,Internet of multimedia things: Vision and challenges,Sheeraz A. Alvi and Bilal Afzal and Ghalib A. Shah and Luigi Atzori and Waqar Mahmood,2015,Ad Hoc Networks,10.1016/j.adhoc.2015.04.006,https://www.sciencedirect.com/science/article/pii/S1570870515000876,article,Yes,Unique,Passed,,,Rejected,Paper focuses on multimedia-based IoT architecture and services rather than intrusion detection systems for healthcare/medical IoT environments.,,EC2,,,,,,,Excluded
R0399,ScienceDirect,2026-07-06,False,A comprehensive systematic literature review on security and authentication techniques for wireless body area network (WBAN),Navjot Kaur Sekhon and Navneet Kaur,2026,Physical Communication,10.1016/j.phycom.2026.103038,https://www.sciencedirect.com/science/article/pii/S1874490726000479,article,Yes,Unique,Passed,,,Rejected,"This is a systematic literature review on security and authentication techniques for WBAN, not a primary study proposing or evaluating a hybrid intrusion detection system.",IC1,EC2,,,,,,,Excluded
R0401,ScienceDirect,2026-07-06,False,Optimizing Internet of Things security: Artificial neural networks algorithms performance in authentication and authorization via physical layer features,Kazi {Istiaque Ahmed} and Mohammad Tahir and Zheng Jiangbin and Sian Lun Lau and Mohamed Hadi Habaebi and Abdul Ahad,2026,Engineering Applications of Artificial Intelligence,10.1016/j.engappai.2026.115408,https://www.sciencedirect.com/science/article/pii/S0952197626016921,article,Yes,Unique,Passed,,,Rejected,"The paper focuses on authentication and authorization using supervised ANN algorithms on physical layer features, without any unsupervised anomaly detection component or hybrid architecture.",,EC3,,,,,,,Excluded
R0402,ScienceDirect,2026-07-06,False,D2AHrN: Distributed drift attentional hierarchical network for attack detection in cloud-based IoT,Zeeshan Ahmed Mohammed and Abdul Junaid Mohammed and Mohammed Khaleel Ahmed and M. Yadaiah,2026,Progress in Engineering Science,10.1016/j.pes.2026.100316,https://www.sciencedirect.com/science/article/pii/S2950425226001118,article,Yes,Unique,Passed,,,Rejected,The paper addresses cloud-based IoT attack detection but does not specify IoMT/healthcare domain (EC1) and appears to use a purely supervised deep hierarchical classifier without an unsupervised anomaly detection component (EC3).,IC2,EC1,,,,,,,Excluded
R0403,ScienceDirect,2026-07-06,False,An explainable nature-inspired cyber attack detection system in Software-Defined IoT applications,Chandan Kumar and Md. Sarfaraj Alam Ansari,2024,Expert Systems with Applications,10.1016/j.eswa.2024.123853,https://www.sciencedirect.com/science/article/pii/S095741742400719X,article,Yes,Unique,Passed,,,Rejected,"The paper addresses SD-IoT (Software-Defined IoT) rather than IoMT/healthcare IoT specifically, and uses only supervised ML classification without an unsupervised anomaly detection component in a hybrid architecture.",IC2,EC1,,,,,,,Excluded
R0405,ScienceDirect,2026-07-06,False,An image-based analytics framework for early autism detection using eye movements,Roaa Soloh and Lara Abou Orm and Dana Dabdoub,2025,Healthcare Analytics,10.1016/j.health.2025.100439,https://www.sciencedirect.com/science/article/pii/S2772442525000589,article,Yes,Unique,Passed,,,Rejected,"Paper focuses on autism detection through eye-tracking analytics, which is unrelated to IoMT intrusion detection systems.",,EC5,,,,,,,Excluded
R0406,ScienceDirect,2026-07-06,False,Trends Sentiment Unveiled Through Deep Dive into Social Media Data,Nada Eissa Beshet and Abeer Hadi Salih and Furat.Z. Salih and Hamsa E. Mahmood and Amjed Abbas Ahmed and Aladdin {Al Zahran} and Taher M. Ghazal,2026,Procedia Computer Science,10.1016/j.procs.2026.01.092,https://www.sciencedirect.com/science/article/pii/S187705092600092X,article,Yes,Unique,Passed,,,Rejected,"Paper focuses on sentiment analysis of social media data using NLP and deep learning, with no connection to IoMT, healthcare networks, or intrusion detection systems.",,EC5,,,,,,,Excluded
R0408,ScienceDirect,2026-07-06,False,A comparative study of cyber security intrusion detection in healthcare systems,Yan Zhang and Degang Zhu and Menglin Wang and Junhan Li and Jie Zhang,2024,International Journal of Critical Infrastructure Protection,10.1016/j.ijcip.2023.100658,https://www.sciencedirect.com/science/article/pii/S1874548223000719,article,Yes,Unique,Passed,,,Rejected,"The paper focuses solely on supervised classification models (XGBoost and others) with feature selection, without any unsupervised anomaly detection component in a hybrid architecture.","IC1, IC2",EC3,,,,,,,Excluded
R0409,ScienceDirect,2026-07-06,False,Multi-view learning and model fusion framework for threat detection in multi-protocol IoMT networks,Sekione Reward Jeremiah and Abir {El Azzaoui} and Stefanos Gritzalis and Jong Hyuk Park,2026,Information Fusion,10.1016/j.inffus.2025.103435,https://www.sciencedirect.com/science/article/pii/S1566253525005081,article,Yes,Unique,Passed,,,Rejected,The paper uses supervised TabNet and MLP classifiers without any unsupervised anomaly detection component in the hybrid architecture.,"IC1, IC2",EC3,,,,,,,Excluded
R0410,ScienceDirect,2026-07-06,False,Threat to trust: A systematic review on Internet of medical things security,Elham Shammar and Xiaohui Cui and Ammar Zahary and Saeed Hamood Alsamhi and Mohammed A.A. Al-qaness,2025,Journal of Parallel and Distributed Computing,10.1016/j.jpdc.2025.105172,https://www.sciencedirect.com/science/article/pii/S074373152500139X,article,Yes,Unique,Passed,,,Rejected,"This is a systematic literature review about IoMT security threats and solutions, not a primary research paper proposing or evaluating a specific hybrid IDS architecture.",IC1,EC2,,,,,,,Excluded
R0412,ScienceDirect,2026-07-06,False,Improved perturbation based hybrid firefly algorithm and long short-term memory based intelligent security model for IoT network intrusion detection,Janmenjoy Nayak and Pooja Puspita Priyadarshani and Pandit Byomakesha Dash,2025,Computers and Electrical Engineering,10.1016/j.compeleceng.2024.109926,https://www.sciencedirect.com/science/article/pii/S0045790624008516,article,Yes,Unique,Passed,,,Rejected,The paper addresses IoT intrusion detection with an LSTM-based approach but does not specify IoMT/healthcare domain (EC1) and uses only supervised classification without an unsupervised anomaly detection component (EC3).,IC2,EC1,,,,,,,Excluded
R0414,ScienceDirect,2026-07-06,False,Explainable AI supported hybrid deep learnig method for layer 2 intrusion detection,Ilhan Firat Kilincer,2025,Egyptian Informatics Journal,10.1016/j.eij.2025.100669,https://www.sciencedirect.com/science/article/pii/S1110866525000623,article,Yes,Unique,Passed,,,Rejected,The paper proposes a purely supervised hybrid deep learning model (CNN + Bi-LSTM) for intrusion detection without any unsupervised anomaly detection component.,IC2,"EC1,EC3",,,,,,,Excluded
